"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"HUD_RETURN_TIMER";"RETURN TO THE BATTLEFIELD WITHIN:";"RETOUR SUR LE CHAMP DE BATAILLE DANS :";"RITORNA SUL CAMPO DI BATTAGLIA ENTRO:";"ZURÜCK ZUM SCHLACHTFELD! VERBLEIBENDE ZEIT:";"VUELVE AL CAMPO DE BATALLA DENTRO EN:";"ВЕРНИТЕСЬ НА ПОЛЕ БОЯ В ТЕЧЕНИЕ:";"WRÓĆ NA POLE BITWY W CIĄGU:";"Návrat na bojiště za";"VERİLEN SÜREDE SAVAŞ ALANINA DÖN:";"返\t回\t战\t场\t倒\t计\t时\t：";"下記の\t時間内に\t戦場へ\t戻れ：";"RETORNA AO CAMPO DE BATALHA DENTRO DE:";"RETURN TO THE BATTLEFIELD WITHIN:";"ПОВЕРНІТЬСЯ НА ПОЛЕ БОЮ ДО:";"VRATI SE NA BOJIŠTE U ROKU OD:";"TÉRJ VISSZA A CSATATÉRRE AZ IDŐ LEJÁRTA ELŐTT:";"자동으로 전장에 복귀하기까지:";"ВЯРНІЦЕСЯ Ў РАЁН БАЯВЫХ ДЗЕЯННЯЎ ЗА:";"REVINO LA CÂMPUL DE LUPTĂ ÎN:";"返\t回\t戰\t場\t倒\t計\t時\t：";"返\t回\t战\t场\t倒\t计\t时\t：";;
"HUD_ROYAL_AREA_TIMER";"Battle Area will change in:";"La zone de bataille sera modifiée dans :";"L'area di battaglia cambierà tra:";"Das Schlachtfeld ändert sich in:";"El área de batalla cambiará en:";"Смена боевой зоны через:";"Obszar bitwy zmieni się za:";"Bitevní oblast se změní za";"Savaş Alanı değişecek:";"战\t区\t切\t换\t倒\t计\t时\t：";"戦闘\tエリア\t変更までの\t時間：";"A área de batalha vai mudar em:";"Battle Area will change in:";"Зміна бойової зони через:";"Battle Area will change in:";"A harci zóna megváltozik:";"전투 지역 변경까지 남은 시간 :";"Змена баявой зоны праз:";"Zona de luptă se va schimba în:";"戰\t區\t切\t換\t倒\t計\t時\t：";"战\t区\t切\t换\t倒\t计\t时\t：";;
"HUD_ROYAL_AREA_WARNING_TIMER";"BATTLE AREA WILL CHANGE IN:";"LA ZONE DE BATAILLE SERA MODIFIÉE DANS :";"L'AREA DI BATTAGLIA CAMBIERÀ TRA:";"DAS SCHLACHTFELD ÄNDERT SICH IN:";"El área de batalla cambiará en:";"СМЕНА БОЕВОЙ ЗОНЫ ЧЕРЕЗ:";"OBSZAR BITWY ZMIENI SIĘ ZA:";"Bitevní oblast se změní za";"SAVAŞ ALANI DEĞİŞECEK:";"战\t区\t切\t换\t倒\t计\t时\t：";"戦闘\tエリア\t変更までの\t時間：";"ÁREA DE BATALHA VAI MUDAR EM:";"BATTLE AREA WILL CHANGE IN:";"ЗМІНА БОЙОВОЇ ЗОНИ ЧЕРЕЗ:";"BATTLE AREA WILL CHANGE IN:";"A HARCI ZÓNA MEGVÁLTOZIK:";"전투 지역 변경까지 남은 시간 :";"ЗМЕНА БАЯВОЙ ЗОНЫ ПРАЗ:";"ZONA DE LUPTĂ SE VA SCHIMBA ÎN:";"戰\t區\t切\t換\t倒\t計\t時\t：";"战\t区\t切\t换\t倒\t计\t时\t：";;
"TXT_LEAVE_ZONE_TIMER";"LEAVE THE AREA WITHIN:";"VOUS DEVEZ QUITTER LA ZONE DANS :";"ABBANDONA L'AREA ENTRO:";"VERLASSE DAS GEBIET! ÜBRIGE ZEIT:";"SALIR DE LA ZONA EN:";"ПОКИНЬТЕ ЗОНУ В ТЕЧЕНИЕ:";"OPUŚĆ OBSZAR W CIĄGU:";"Opusť oblast do";"SÜRE İÇİNDE BÖLGEYİ TERK EDİN:";"离\t开\t区\t域\t倒\t计\t时\t：";"：以内に\tエリアを\t出てください";"DEIXE A ÁREA EM:";"LEAVE THE AREA WITHIN:";"ПОКИНЬТЕ ЗОНУ ПРОТЯГОМ:";"LEAVE THE AREA WITHIN:";"HAGYD EL A TERÜLETET AZ IDŐ LEJÁRTA ELŐTT:";"다음 시간 내에 이곳을 벗어나십시오:";"ПАКІНЬЦЕ ЗОНУ ЗА: ";"PĂRĂSEȘTE ZONA ÎN:";"離\t開\t區\t域\t倒\t計\t時\t：";"离\t开\t区\t域\t倒\t计\t时\t：";;
"NET_PLAYER_QUIT_FROM_GAME";"has quit the battle.";"a quitté la bataille.";"ha abbandonato la battaglia.";"hat die Schlacht verlassen.";"ha abandonado la batalla.";"покинул бой";"opuszcza bitwę.";"opustil bitvu";"savaştan çıktı.";"已\t离\t开\t游\t戏\t。";"は\tゲームを\t中断しました";"saiu da batalha.";"has quit the battle.";"вийшов з бою.";"je napustio bitku.";"kilépett a csatából.";"이(가) 방에서 나갔습니다.";"выйшаў з бою";"a părăsit bătălia.";"已\t經\t離\t開\t戰\t鬥";"已\t离\t开\t游\t戏\t。";;
"NET_PLAYER_DISCONNECT_FROM_GAME";"has disconnected from the game.";"s'est déconnecté du jeu.";"si è disconnesso dalla partita.";"hat sich aus dem Spiel ausgeloggt.";"se ha desconectado del juego.";"потерял связь";"odłącza się od rozgrywki.";"odpojen ze hry";"oyundan çıktı.";"已\t掉\t线\t。";"は\tゲームから\t切断しました";"desconectou do jogo.";"has disconnected from the game.";"вийшов з гри.";"se diskonektovao iz partije.";"kilépett a játékból.";"접속이 끊어졌습니다.";"адлучыўся ад гульні";"s-a deconectat de la joc.";"已\t斷\t線\t。";"已\t掉\t线\t。";;
"NET_SERVER_LOST";"Connection to the server is lost. You will be returned to menu.";"La connexion au serveur est perdue. Vous allez être redirigé vers le menu.";"Connessione al server persa. Sarai riportato al menu.";"Verbindung zum Server wurde unterbrochen. Du wirst zum Menü zurückgeleitet.";"Se ha perdido la conexión con el servidor. Volverás al menú.";"Связь с сервером потеряна. Вы будете возвращены в меню.";"Utracono połączenie z serwerem. Nastąpi powrót do menu.";"Připojení k serveru ztraceno, budeš vrácen do nabídky";"Sunucu bağlantısı koptu. Menüye geri dönüyorsun.";"服\t务\t器\t连\t接\t中\t断\t，\t将\t返\t回\t主\t菜\t单\t。";"サーバーへの\t接続が\t切断されました。\tメニューに\t戻ります。";"Conexão ao servidor perdida. Você retornará ao menu.";"Connection to the server is lost. You will be returned to menu.";"Зв'язок із сервером втрачений. Ви будете повернені в меню.";"Konekcija sa serverom je izgubljena. Bićete vraćeni u glavni meni.";"Megszakadt a kapcsolat a szerverrel. Visszakerülsz a menübe.";"서버와의 접속이 끊어졌습니다. 메뉴로 되돌아갑니다.";"Злучэнне з серверам было страчана. Зараз вы вернецеся ў меню.";"Conexiunea cu serverul s-a pierdut. Vei fi reîntors la meniu.";"伺\t服\t器\t連\t接\t中\t斷\t，\t將\t返\t回\t主\t選\t單\t。";"服\t务\t器\t连\t接\t中\t断\t，\t将\t返\t回\t主\t菜\t单\t。";;
"NET_PLAYERS_LEFT";"All players are disconnected.";"Tous les joueurs sont déconnectés.";"Tutti i giocatori si sono disconnessi.";"Alle Spieler haben sich ausgeloggt.";"Todos los jugadores se han desconectado.";"Все игроки отсоединились.";"Wszyscy gracze zostali rozłączeni.";"Všichni hráči jsou odpojeni";"Tüm oyuncuların bağlantısı kesildi.";"所\t有\t玩\t家\t均\t已\t断\t开\t连\t接\t。";"全\tプレイヤーが\t切断されました";"Todos os jogadores estão desconectados.";"All players are disconnected.";"Всі гравці від'єднані.";"Svi igrači su isključeni.";"Minden játékos kilépett.";"모든 플레이어의 연결이 끊어졌습니다.";"Усе гульцы адлучыліся.";"Toți jucătorii sunt deconectați.";"所\t有\t玩\t家\t均\t已\t斷\t開\t連\t接\t。";"所\t有\t玩\t家\t均\t已\t断\t开\t连\t接\t。";;
"NET_SERVER_QUIT_FROM_GAME";"Connection to the battle server was lost. You will be returned to menu.";"La connexion au serveur de combat a été perdue. Vous allez être redirigé vers le menu.";"Connessione al server delle battaglie interrotta. Verrai reindirizzato al menu.";"Verbindung mit dem Schlacht-Server verloren. Du wirst zum Menü zurückgeleitet.";"Se ha perdido la conexión con el servidor de la batalla. Volverás al menú.";"Потеряна связь с сервером боя. Вы будете возвращены в меню.";"Utracono połączenie z serwerem bitewnym. Nastąpi powrót do menu.";"Připojení k bitevnímu serveru ztraceno, budeš vrácen do nabídky";"Savaş sırasında sunucusu bağlantısı koptu. Menüye geri döneceksin.";"战\t斗\t服\t务\t器\t连\t接\t中\t断\t，\t将\t返\t回\t主\t菜\t单\t。";"戦闘\tサーバーとの\t接続が\t切れました。\tメニューに\t戻ります。";"Conexão ao servidor da batalha perdida. Você retornará ao menu.";"Connection to the battle server was lost. You will be returned to menu.";"Втрачений зв'язок із сервером бою. Ви будете повернені в меню.";"Konekcija sa serverom je izgubljena. Bićete vraćeni u meni.";"Megszakadt a kapcsolat a szerverrel. Visszakerülsz a menübe.";"서버와의 접속이 끊어졌습니다. 메뉴로 되돌아갑니다.";"Злучэнне з серверам бою было страчана. Зараз вы вернецеся ў меню.";"Conexiunea la serverul de lupte s-a pierdut. Vei fi reîntors la meniu.";"戰\t鬥\t伺\t服\t器\t的\t連\t線\t失\t敗\t，\t將\t返\t回\t選\t單\t。";"战\t斗\t服\t务\t器\t连\t接\t中\t断\t，\t将\t返\t回\t主\t菜\t单\t。";;
"NET_CONNECTION_IS_LOST";"Connection is lost. Check your internet connection.";"La connexion est perdue. Vous serez renvoyé au menu.";"Connessione persa. Sarai riportato al menu.";"Verbindung abgerissen. Überprüfe deine Internetverbindung.";"Se ha perdido la conexión. Regresarás al menú.";"Связь потеряна. Проверьте ваше интернет соединение.";"Utracono połączenie. Sprawdź swoje połączenie z internetem.";"Připojení ztraceno, zkontrolujte internetové připojení";"Bağlantı koptu. İnternet bağlantını kontrol et.";"连\t接\t中\t断\t，\t将\t返\t回\t主\t菜\t单\t。";"接続が\t失われました。\tメニューに\t戻ります。";"Conexão perdida. Você retornará ao menu.";"Connection is lost. Check your internet connection.";"Зв'язок втрачений. Перевірте ваше інтернет з'єднання.";"Veza je prekinuta. Bićete vraćeni u meni.";"Megszakadt a kapcsolat. Ellenőrizd az internetkapcsolatod.";"연결이 끊어졌습니다. 인터넷 연결 상태를 확인하십시오.";"Абрыў сувязі. Праверце злучэнне з інтэрнэтам.";"Conexiunea s-a pierdut. Verifică conexiunea la internet.";"連\t接\t中\t斷\t，\t將\t返\t回\t主\t選\t單\t。";"连\t接\t中\t断\t，\t将\t返\t回\t主\t菜\t单\t。";;
"NET_ALL_PLAYERS_DISCONNECTED";"All players are disconnected.";"Tous les joueurs sont déconnectés.";"Tutti i giocatori si sono disconnessi.";"Alle Spieler haben sich ausgeloggt.";"Todos los jugadores se han desconectado.";"Все игроки отсоединились";"Wszyscy gracze zostali rozłączeni.";"Všichni hráči jsou odpojeni";"Tüm oyuncuların bağlantısı kesildi.";"所\t有\t玩\t家\t均\t已\t掉\t线\t。";"全\tプレイヤーが\t切断されました";"Todos os jogadores estão desconectados.";"All players are disconnected.";"Всі гравці від'єднані.";"Svi igrači su isključeni.";"Minden játékos kilépett.";"모든 플레이어의 연결이 끊어졌습니다.";"Усе гульцы адлучыліся";"Toți jucătorii sunt deconectați.";"所\t有\t的\t玩\t家\t都\t已\t經\t斷\t線";"所\t有\t玩\t家\t均\t已\t掉\t线\t。";;
"NET_AIRCRAFT_LEADER";"New leader is";"Le nouveau chef est";"Il nuovo leader è";"Neuer Anführer ist: ";"El nuevo líder es";"Новый лидер:";"Nowym liderem jest";"Novým vůdcem je";"Yeni lider";"新\t队\t长\t是";"新\tリーダー:";"O novo líder é";"New leader is";"Тепер лідером є";"Novi vođa je";"Az új parancsnok";"새로운 편대장은";"Новым лідарам стаў";"Noul lider este";"新\t隊\t長\t是";"新\t队\t长\t是";;
"NET_3_SCORE_LEFT";"3 points left";"3 points restants";"3 punti rimasti";"3 Punkte übrig";"3 puntos restantes";"Осталось 3 очка";"Pozostały 3 punkty";"Zbývají 3 body";"3 puan kaldı";"还\t剩\t 3 \t分";"残り\t3\tポイント";"Faltam 3 pontos";"3 points left";"Залишилось 3 очка";"3 boda preostala";"3 pont maradt";"3점 남았습니다";"Засталіся 3 ачкі";"3 puncte rămase";"剩\t餘\t 3 \t分";"还\t剩\t 3 \t分";;
"NET_2_SCORE_LEFT";"2 points left";"2 points restants";"2 punti rimasti";"2 Punkte übrig";"2 puntos restantes";"Осталось 2 очка";"Pozostały 2 punkty";"Zbývají 2 body";"2 puan kaldı";"还\t剩\t 2 \t分";"残り\t2\tポイント";"Faltam 2 pontos";"2 points left";"Залишилось 2 очка";"2 boda preostala";"2 pont maradt";"2점 남았습니다";"Засталіся 2 ачкі";"2 puncte rămase";"剩\t餘\t 2 \t分";"还\t剩\t 2 \t分";;
"NET_1_SCORE_LEFT";"1 point left";"1 point restant";"1 punto rimasto";"1 Punkt übrig";"1 punto restante";"Осталось 1 очко";"Pozostał 1 punkt";"Zbývá 1 bod";"1 puan kaldı";"还\t剩\t 1 \t分";"残り\t1\tポイント";"Falta 1 ponto";"1 point left";"Залишилось 1 очко";"1 bod preostao";"1 pont maradt";"1점 남았습니다";"Засталося 1 ачко";"1 punct rămas";"剩\t餘\t 1 \t分";"还\t剩\t 1 \t分";;
"NET_PLAYER_HAS_CRASHED";"has crashed.";"s'est écrasé.";"si è schiantato.";"ist abgestürzt.";"se ha estrellado.";"разбился";"rozbił się";"havaroval";"yere çakıldı.";"已\t坠\t毁\t。";"は\t墜落しました";"sofreu um acidente.";"has crashed.";"розбився.";"se srušio.";"összetörte a gépét.";"이(가) 추락했습니다";"разбіўся";"s-a prăbușit.";"已\t墜\t毀";"已\t坠\t毁\t。";;
"NET_PLAYER_KILLED_BY_PLAYER";"shot down by";"abattu par";"abbattuto da";"wurde abgeschossen von";"derribado por";"сбит игроком";"zostaje zestrzelony przez";"zničen jednotkou";"vuruldu, vuran:";"已\t被\t击\t落\t，\t攻\t击\t者\t为";"によって\t撃墜されました";"Abatido por";"shot down by";"був збитий";"je oboren od";"járművét kilőtte";"을(를) 격추한 사용자:";"збіты гульцом";"doborât de";"已\t被\t擊\t落\t，\t攻\t擊\t者\t是";"已\t被\t击\t落\t，\t攻\t击\t者\t为";;
"NET_PLAYER_HAS_RESPAWNED";"is ready for action.";"est prêt a combattre.";"pronto all'azione.";"ist einsatzbereit.";"está listo para entrar en acción.";"к бою готов.";"jest gotowy do działania.";"připraven k akci";"aksiyona hazır.";"已\t重\t生\t投\t入\t战\t斗\t。";"出撃準備完了";"está pronto para a ação.";"is ready for action.";"готовий до бою.";"je spreman za akciju.";"készen áll a harcra.";"이(가) 전투 준비를 마쳤습니다.";"гатовы вярнуцца ў бой.";"este gata de acțiune.";"已\t重\t生\t投\t入\t戰\t鬥\t。";"已\t重\t生\t投\t入\t战\t斗\t。";;
"NET_PLAYER_KILLED_BY_UNIT";"shot down by";"abattu par";"abbattuto da";"wurde abgeschossen von";"derribado por";"сбит";"zostaje zestrzelony przez";"zničen jednotkou";"vuruldu, vuran:";"已\t被\t击\t落\t，\t攻\t击\t者\t为";"によって\t撃墜されました";"Abatido por";"shot down by";"був збитий";"je oboren od";"járművét kilőtte";"을(를) 격추한 사용자:";"збіты";"doborât de";"已\t被\t擊\t落\t，\t攻\t擊\t者\t是";"已\t被\t击\t落\t，\t攻\t击\t者\t为";;
"NET_PLAYER_EXITED";"left the vehicle";"a abandonné son véhicule";"abbandona l'unità";"hat sein Fahrzeug verlassen";"abandonar el vehiculo";"покинул технику";"opuścił maszynę";"Opustit stroj";"aracı terk etti";"离\t开\t了\t载\t具";"車両から\t出る";"deixou o veículo";"left the vehicle";"покинув техніку";"napustio vozilo";"elhagyta a járművet.";"차량에서 탈출하기";"пакінуў машыну";"a părăsit vehiculul";"離\t開\t載\t具";"离\t开\t了\t载\t具";;
"NET_UNIT_KILLED_BY_PLAYER";"destroyed by";"détruit par";"distrutto da";"wurde zerstört von";"destruido por";"уничтожен игроком";"zostaje zniszczony przez";"zničen jednotkou";"yok edildi, yok eden:";"已\t被\t击\t毁\t，\t攻\t击\t者\t为";"によって\t撃破されました";"Destruído por";"destroyed by";"знищений";"uništio";"célpontot megsemmisítette";"다음 플레이어에게 격추되었습니다:";"знішчаны гульцом";"distrus de";"已\t被\t摧\t毀\t，\t攻\t擊\t者\t為";"已\t被\t击\t毁\t，\t攻\t击\t者\t为";;
"NET_CRITICAL_HIT";"critically damaged by";"endommagé de manière critique par";"gravemente danneggiato da";"wurde kritisch getroffen von";"críticamente dañado por";"подбит игроком";"krytycznie uszkodzony przez";"poškozen jednotkou";"kritik hasar aldı, hasar veren:";"受\t到\t致\t命\t攻\t击\t，\t攻\t击\t者\t为";"致命的損傷:";"danificado gravemente por";"critically damaged by";"отримав критичні пошкодження від";"je kritično oštećen od";"járművét kritikusan megsebezte";"에게 치명타를 입힌 사용자:";"падбіты гульцом";"avariat critic de";"受\t到\t致\t命\t攻\t擊\t，\t攻\t擊\t者\t為";"受\t到\t致\t命\t攻\t击\t，\t攻\t击\t者\t为";;
"NET_CRITICAL_HIT_BURN";"set afire by";"mis en feu par";"mandato in fiamme";"wurde in Brand gesetzt von";"incendiado por";"подожжён игроком";"zostaje podpalony przez";"zapálen jednotkou";"yakıldı, yakan:";"被\t击\t中\t起\t火\t，\t攻\t击\t者\t为";"に\t着火した";"Incendiado por";"set afire by";"підпалений гравцем";"zapalio";"járművét kigyújtotta";"에게 화재를 일으킨 사용자:";"падпалены гульцом";"incendiat de";"被\t擊\t中\t起\t火\t，\t攻\t擊\t者\t為";"被\t击\t中\t起\t火\t，\t攻\t击\t者\t为";;
"NET_CANNOT_ENTER_SESSION";"Cannot join game session";"Ne peut rejoindre la session de jeu";"Impossibile accedere alla sessione";"Beitritt zu Spielsitzung nicht möglich.";"Imposible unirse a la sesión de juego";"Не удалось присоединиться к игровой сессии";"Nie można dołączyć do rozgrywki";"Do střetnutí se nelze zapojit";"Oyun oturumuna girilemiyor";"无\t法\t加\t入\t游\t戏";"ゲームセッションに\t参加出来ません";"Não é possível juntar-se à sessão de jogo";"Cannot join game session";"Не вдалося створити ігрову сесію";"Nemoguće pristupanje sesiji igre";"Nem tudsz csatlakozni a játékhoz.";"게임 세션에 참가할 수 없습니다.";"Не ўдалося далучыцца да сеанса гульні";"Nu se poate intra în sesiunea de joc";"無\t法\t加\t入\t遊\t戲";"无\t法\t加\t入\t游\t戏";;
"NET_CANNOT_CREATE_SESSION";"Cannot create game session";"Création de la session de jeu impossible";"Impossibile creare la sessione";"Spielsitzung konnte nicht erstellt werden.";"Imposible crear la sesión de juego";"Не удалось создать игровую сессию";"Nie można utworzyć rozgrywki";"Střetnutí nelze vytvořit";"Oyun oturumu kurulamıyor";"无\t法\t创\t建\t游\t戏";"ゲームセッションを\t作成出来ません";"Não é possível criar sessão de jogo";"Cannot create game session";"Не вдалося створити ігрову сесію";"Nemoguće pristupanje sesiji igre";"Nem tudsz létrehozni játékot.";"게임 세션을 만들 수 없습니다.";"Не ўдалося стварыць сеанс гульні";"Nu se poate crea sesiunea de joc";"無\t法\t創\t建\t遊\t戲";"无\t法\t创\t建\t游\t戏";;
